symbol	X468VTF.V19	X468VTF.V1	X468VTF.V5.2	X468VTF.V5	X474IDH.V3.2	X474IDH.V3	X474IDH.V9	wt1.lsk	wt2.lsk	wt3.lsk	wt4.lsk
Pnn	3060.0	1274.0	5102.0	4307.0	6453.0	4962.0	5132.0	4824.0	4825.0	5206.0	5978.0
Pno1	968.0	1465.0	2028.0	2079.0	1469.0	1441.0	1895.0	1104.0	1433.0	852.0	955.0
Pnoc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pnp	3630.0	3926.0	6191.0	3117.0	6598.0	3136.0	2519.0	2434.0	2510.0	2016.0	2304.0
Pnp2	102.0	68.0	408.0	194.0	209.0	175.0	170.0	102.0	101.0	96.0	106.0
Pnpla1	0.0	0.0	0.0	0.0	7.0	0.0	0.0	1.0	0.0	0.0	1.0
Pnpla2	0.0	0.0	1.0	0.3333	2.6667	1.0	0.0	1.0	0.6667	0.0	0.0
Pnpla3	1.0	0.0	9.0	2.0	0.0	3.0	1.0	6.0	20.0	7.0	7.0
Pnpla5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pnpla6	0.0	0.0	1.0	0.0	1.5	0.5	0.0	0.5	0.5	0.5	0.0
Pnpla7	707.0	307.0	2943.0	1276.0	3059.0	1641.0	1032.0	950.0	968.0	952.0	1277.0
Pnpla8	762.0	969.0	1308.0	606.0	1203.0	418.0	496.0	749.0	844.0	774.0	741.0
Pnpo	438.0	620.0	1877.0	1401.0	2193.0	1874.0	1389.0	945.0	1089.0	643.0	657.0
Pnpt1	762.0	856.0	2576.0	1130.0	1858.0	781.0	798.0	954.0	782.0	777.0	1006.0
Pnrc1	2938.0	2166.0	2587.0	1643.0	1476.0	543.0	1089.0	2376.0	2178.0	3272.0	2311.0
Pnrc2	1935.0	2983.0	3897.0	4243.0	3635.0	3624.0	2572.0	3157.0	3190.0	3137.0	3290.0
Poc1a	254.0	140.0	1176.0	931.0	1377.0	1451.0	954.0	400.0	613.0	266.0	222.0
Poc1b	724.0	382.0	1552.0	952.0	1500.0	775.0	761.0	650.0	829.0	778.0	595.0
Poc5	322.0	276.0	898.0	555.0	846.0	418.0	326.0	297.0	367.0	283.0	311.0
Podn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Podnl1	128.0	31.0	240.0	74.0	17.0	8.0	49.0	48.0	49.0	41.0	50.0
Podxl	716.0	331.0	1679.0	437.0	28.0	2.0	286.0	82.0	57.0	47.0	53.0
Podxl2	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
Pof1b	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Pofut1	886.0	324.0	2782.0	791.0	2804.0	647.0	636.0	922.0	919.0	801.0	904.0
Pofut2	336.0	281.0	1098.0	587.0	1211.0	721.0	463.0	441.0	525.0	352.0	422.0
Pogk	0.0	0.5	2.5	1.5	5.5	1.0	1.5	1.5	0.5	0.5	0.5
Poglut1	1.5	0.5	15.0	13.5	9.5	8.5	3.0	6.0	3.0	0.5	8.5
Poglut2	572.0	582.0	1851.0	1314.0	1902.0	1438.0	1213.0	955.0	857.0	705.0	941.0
Poglut3	214.0	243.0	388.0	216.0	564.0	258.0	212.0	267.0	298.0	244.0	180.0
Pogz	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	0.0	0.0
Pola1	2143.0	801.0	4620.0	3003.0	3853.0	2042.0	2379.0	2383.0	2520.0	2321.0	2234.0
Pola2	394.0	255.0	562.5	218.0	433.0	172.5	271.0	289.0	258.0	322.0	302.5
Polb	592.0	712.0	968.0	1265.0	848.0	1070.0	961.0	709.0	783.0	537.0	676.0
Pold1	1345.0	883.0	7528.0	3112.0	7621.0	3408.0	2572.0	1820.0	2004.0	1499.0	1417.0
Pold2	997.0	506.0	4836.0	3153.0	3222.0	2797.0	2742.0	1483.0	2224.0	1567.0	913.0
Pold3	1387.0	993.0	3566.0	3191.0	3566.0	2966.0	2085.0	1752.0	1894.0	1724.0	1877.0
Pold4	753.0	840.0	1594.0	1769.0	1794.0	1643.0	1385.0	1368.0	1285.0	1058.0	1061.0
Poldip2	1496.0	1835.0	4364.0	1218.0	3021.0	608.0	1223.0	1055.0	1054.0	1098.0	1008.0
Poldip3	2423.0	1290.0	4999.0	6119.0	4425.0	5778.0	4410.0	3267.0	3932.0	2961.0	2374.0
Pole	966.0	226.0	3964.0	1551.0	3588.0	1201.0	1479.0	1303.0	1328.0	1460.0	1353.0
Pole2	688.0	809.0	1605.0	1157.0	1480.0	1096.0	882.0	917.0	814.0	605.0	900.0
Pole3	675.0	479.0	1475.0	1424.0	1044.0	923.0	956.0	727.0	807.0	752.0	601.0
Pole4	2319.0	3102.0	2811.0	2391.0	2187.0	1445.0	2076.0	2257.0	2046.0	1670.0	2151.0
Polg	181.0	71.0	1393.0	351.0	2694.0	524.0	287.0	420.0	424.0	333.0	394.0
Polg2	0.0	0.0	2.5	0.5	10.0	0.5	0.0	2.5	0.5	0.0	0.5
Polh	70.0	23.0	1242.0	379.0	1281.0	431.0	306.0	167.0	187.0	119.0	72.0
Poli	0.5	0.0	3.75	2.25	3.0	2.75	1.5	0.0	0.0	0.0	1.0
Polk	470.0	242.0	538.0	445.0	581.0	437.0	413.0	530.0	488.0	556.0	757.0
Poll	533.0	121.0	1849.0	1259.0	1287.0	1150.0	814.0	485.0	602.0	449.0	398.0
Polm	39.0	21.0	191.0	86.0	459.0	176.0	96.0	93.0	73.0	96.0	80.0
Poln	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Polq	1.5	0.5	11.5	9.0	20.5	18.0	12.5	3.0	4.5	5.0	9.5
Polr1a	962.0	211.0	3638.0	1543.0	3306.0	1571.0	1992.0	893.0	1319.0	1077.0	776.0
Polr1b	457.0	171.0	3406.0	1549.0	2317.0	1325.0	1252.0	953.0	1042.0	933.0	458.0
Polr1c	1555.0	1900.0	3657.0	3034.0	2077.0	2059.0	2313.0	2026.0	2075.0	1599.0	1583.0
Polr1d	1109.0	1467.5	1393.0	1654.0	987.5	1073.5	1394.5	1265.5	1339.0	947.5	1129.5
Polr1e	0.0	0.0	0.0	0.5	1.0	0.5	0.0	0.0	0.5	0.0	0.0
Polr2a	2773.0	516.0	10975.0	2815.0	11092.0	2268.0	2823.0	2679.0	3298.0	3300.0	1982.0
Polr2b	1491.0	801.0	5126.0	2438.0	4416.0	2355.0	2084.0	1350.0	1676.0	1464.0	998.0
Polr2c	436.0	597.0	689.0	484.0	512.0	390.0	464.0	422.0	446.0	382.0	369.0
Polr2d	29.0	58.5	2.0	25.5	1.5	13.5	19.0	21.0	22.0	16.5	29.0
Polr2e	2123.0	3145.0	5422.0	4719.0	3340.0	2954.0	4163.0	3320.0	3660.0	2565.0	2815.0
Polr2f	1522.0	1548.0	2684.0	2157.0	2092.0	1607.0	2611.0	2082.0	2233.0	1674.0	1134.0
Polr2g	1913.0	2996.0	2360.0	3365.0	2218.0	2791.0	2767.0	2844.0	2533.0	2178.0	2834.0
Polr2h	1471.0	1828.0	1190.0	1476.0	854.0	924.0	1399.0	1345.0	1162.0	939.0	1339.0
Polr2i	1391.0	1713.0	1156.0	1206.0	719.0	693.0	1069.0	1017.0	1005.0	937.0	830.0
Polr2j	2070.0	2347.0	2547.0	2981.0	2100.0	2021.0	2687.0	2485.0	2582.0	2386.0	2171.0
Polr2k	32.0	22.5	17.5	23.0	12.5	14.5	25.0	23.0	30.0	23.0	26.0
Polr2l	259.0	266.0	300.0	381.0	204.0	231.0	340.0	338.0	362.0	302.0	283.0
Polr2m	4.5	1.5	66.5	1.0	47.5	1.5	3.5	1.5	3.0	0.5	0.0
Polr3a	415.0	65.0	1213.0	476.0	1191.0	513.0	495.0	468.0	494.0	409.0	636.0
Polr3b	769.0	212.0	2188.0	877.0	2132.0	1073.0	910.0	722.0	740.0	759.0	717.0
Polr3c	278.0	71.0	2238.0	1154.0	2058.0	1460.0	994.0	508.0	705.0	563.0	484.0
Polr3d	0.0	0.0	3.5	0.5	5.5	0.0	1.0	2.0	1.5	0.5	0.0
Polr3e	0.0	0.5	12.5	0.0	22.5	0.0	0.5	0.0	1.0	0.0	0.5
Polr3f	355.0	272.0	917.0	741.0	802.0	565.0	550.0	578.0	609.0	519.0	443.0
Polr3g	474.0	386.0	610.0	423.0	544.0	361.0	407.0	450.0	516.0	516.0	469.0
Polr3gl	6.0	1.5	22.0	16.0	32.0	16.0	19.0	38.5	31.5	22.5	27.0
Polr3h	712.0	868.0	1877.0	997.0	1325.0	518.0	801.0	802.0	838.0	585.0	689.0
Polr3k	2979.0	3797.0	3157.0	6285.0	2018.0	3983.0	4335.0	3023.0	3298.0	2245.0	2633.0
Polrmt	352.0	107.0	1617.0	557.0	1679.0	504.0	483.0	531.0	442.0	389.0	397.0
Pom121	548.0	127.0	2524.0	1309.0	2654.0	1022.0	974.0	783.0	781.0	731.0	574.0
Pom121l12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pom121l2	0.5	0.0	0.5	0.5	0.5	0.0	0.0	0.0	0.0	0.0	0.0
Pomc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pomgnt1	0.0	0.0	0.0	0.0	0.3333	0.0	0.0	0.0	0.0	0.0	0.3333
Pomgnt2	0.0	0.0	0.25	0.25	0.75	0.0	0.0	0.5	0.25	0.0	0.5
Pomk	279.0	159.0	979.0	723.0	698.0	707.0	479.0	419.0	380.0	397.0	257.0
Pomp	6277.0	7073.0	6518.0	8627.0	4708.0	5251.0	7836.0	5600.0	5718.0	5051.0	4887.0
Pomt1	543.0	253.0	2066.0	915.0	2213.0	1043.0	673.0	747.0	709.0	485.0	477.0
Pomt2	300.0	159.0	917.0	272.0	955.0	296.0	320.0	411.0	312.0	221.0	187.0
Pon1	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
Pon2	603.0	659.0	1778.0	1044.0	1659.0	856.0	733.0	730.0	821.0	842.0	890.0
Pon3	361.0	287.0	434.0	876.0	536.0	940.0	498.0	877.0	998.0	563.0	677.0
Pop1	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5
Pop4	680.0	957.0	1866.0	1349.0	1437.0	965.0	976.0	851.0	899.0	881.0	751.0
Pop5	400.0	753.0	1162.0	231.0	770.0	120.0	268.0	381.0	326.0	252.0	367.0
Pop7	665.0	350.0	918.0	1042.0	674.0	793.0	1012.0	928.0	1042.0	924.0	667.0
Popdc2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
Popdc3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Por	1417.0	621.0	5617.0	2689.0	2712.0	1790.0	1669.0	1827.0	1921.0	1546.0	1212.0
Porcn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Postn	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
Pot1a	661.0	643.0	1789.0	1684.0	1355.0	1325.0	840.0	826.0	794.0	737.0	954.0
Pot1b	234.0	239.0	1129.0	362.0	1468.0	429.0	263.0	365.0	394.0	312.0	611.0
Poteg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pou1f1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pou2af1	2.0	0.0	0.0	1.0	0.0	0.0	2.0	467.0	315.0	511.0	334.0
Pou2f1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pou2f2	0.0	0.0	0.0	1.0	1.0	1.0	1.75	2.5	0.25	0.5	2.75
Pou2f3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pou3f1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
Pou3f2	5.0	4.0	0.0	1.0	0.0	3.0	6.0	3.0	1.0	1.0	0.0
Pou3f3	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pou3f4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pou4f1	3.0	0.0	3.0	2.0	1.0	5.0	2.0	2.0	9.0	6.0	0.0
Pou4f2	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
Pou4f3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pou5f1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0
Pou5f1-rs4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pou5f2	147.0	53.0	1.0	79.0	3.0	82.0	103.0	271.0	220.0	250.0	406.0
Pou6f1	0.5	0.5	2.5	0.0	0.0	0.5	0.5	0.5	4.0	1.5	2.0
Pou6f2	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0
Pp2d1	2.0	0.0	0.0	6.0	0.0	0.0	4.0	2.0	4.0	7.0	9.0
Ppa1	1835.0	1825.0	4794.0	3771.0	2270.0	1762.0	3115.0	2024.0	2577.0	1679.0	1201.0
Ppa2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
Ppan	981.0	737.0	4318.0	1707.0	4379.0	2160.0	2060.0	1331.0	1534.0	1232.0	1160.0
Ppara	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ppard	289.0	92.0	1246.0	192.0	1172.0	101.0	193.0	180.0	204.0	196.0	191.0
Pparg	1.0	0.0	2.0	3.0	5.5	0.5	2.5	0.5	0.0	0.0	0.0
Ppargc1a	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ppargc1b	252.0	58.0	163.0	292.0	181.0	323.0	372.0	429.0	362.0	427.0	327.0
Ppat	1974.0	1650.0	4031.0	3053.0	2734.0	2151.0	2826.0	1714.0	2146.0	1608.0	1072.0
Ppbp	7.0	10.0	4.0	5.0	2.0	0.0	15.0	69.0	73.0	84.0	97.0
Ppcdc	621.0	840.0	1500.0	1540.0	1093.0	1131.0	1234.0	1692.0	1463.0	1476.0	2757.0
Ppcs	147.0	200.0	435.0	589.0	318.0	325.0	353.0	384.0	325.0	208.0	423.0
Ppdpf	427.0	319.0	1124.0	922.0	639.0	434.0	816.0	955.0	952.0	746.0	672.0
Ppef1	6.0	0.0	3.0	11.0	5.0	1.0	8.0	0.0	0.0	0.0	0.0
Ppef2	17.0	9.0	131.0	40.0	37.0	21.0	66.0	3.0	1.0	2.0	0.0
Ppfia1	1.0	0.0	0.5	0.5	0.5	1.0	0.0	0.5	0.0	0.0	3.5
Ppfia2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ppfia3	10.0	0.0	4.0	3.0	5.0	5.0	6.0	5.0	2.0	0.0	0.0
Ppfia4	225.0	233.0	1898.0	1435.0	1737.0	1349.0	1308.0	200.0	203.0	206.0	200.0
Ppfibp1	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ppfibp2	55.0	48.5	94.5	58.0	48.5	34.0	55.0	77.5	64.0	62.5	90.0
Pphln1	1.2	0.0	5.4	5.4	3.8	4.4	4.4	0.6	2.0	0.6	1.6
Ppia	90.0	103.0	142.0	85.0	122.0	48.0	66.0	116.0	105.0	103.0	137.0
Ppib	865.0	416.0	4177.0	3381.0	4180.0	2913.0	2448.0	1745.0	2098.0	1344.0	1278.0
Ppic	1593.0	2105.0	2936.0	2842.0	1898.0	1832.0	2038.0	1011.0	998.0	721.0	980.0
Ppid	1213.0	1116.0	2477.0	2597.0	2006.0	2069.0	2442.0	1527.0	1710.0	1363.0	1206.0
Ppie	1648.0	952.0	3662.0	5302.0	2474.0	3521.0	3769.0	2735.0	3502.0	2353.0	2340.0
Ppif	1896.0	1372.0	3514.0	896.0	1855.0	335.0	775.0	1512.0	1364.0	1356.0	1430.0
Ppifos	7.0	5.0	124.0	12.0	127.0	10.0	11.0	25.0	14.0	12.0	9.0
Ppig	6837.0	3217.0	3503.0	6279.0	3897.0	5013.0	6061.0	5622.0	6207.0	6808.0	4769.0
Ppih	134.6667	184.6667	108.0	113.3333	90.3333	86.0	83.3333	97.6667	88.6667	99.0	114.6667
Ppil1	1497.0	2011.0	4114.0	4566.0	3136.0	3403.0	3706.0	1890.0	2525.0	1545.0	1600.0
Ppil2	14.6667	25.0	36.3333	32.0	26.6667	25.0	18.3333	21.6667	19.0	21.6667	20.6667
Ppil3	1.75	3.25	3.25	3.5	4.5	4.25	5.75	4.0	5.5	4.0	5.5
Ppil4	1387.0	1016.0	2252.0	2539.0	2178.0	2316.0	2229.0	1958.0	2385.0	2406.0	1450.0
Ppil6	5.0	0.0	2.0	4.0	5.0	0.0	1.0	23.0	5.0	3.0	10.0
Ppip5k1	54.0	14.0	633.0	160.0	693.0	228.0	140.0	171.0	130.0	130.0	183.0
Ppip5k2	1449.0	579.0	3295.0	2072.0	3198.0	1934.0	1627.0	1472.0	1589.0	1610.0	1328.0
Ppl	1.0	0.0	2.0	6.0	2.0	1.0	1.0	6.0	5.0	6.0	5.0
Ppm1a	665.0	523.0	2085.0	696.0	2119.0	517.0	704.0	938.0	842.0	949.0	833.0
Ppm1b	150.75	83.75	154.25	107.25	141.75	71.75	104.25	126.75	118.5	139.75	112.5
Ppm1d	551.0	515.0	1275.0	374.0	1006.0	272.0	312.0	449.0	530.0	588.0	375.0
Ppm1e	24.0	2.0	29.0	35.0	20.0	29.0	66.0	168.0	111.0	136.0	205.0
Ppm1f	911.0	341.0	4240.0	1430.0	5743.0	2374.0	1515.0	843.0	847.0	740.0	690.0
Ppm1g	1681.0	919.0	6944.0	1847.0	7039.0	1520.0	2309.0	2078.0	2378.0	2232.0	1537.0
Ppm1h	574.5	117.0	530.5	1251.5	766.0	1490.0	928.5	1257.0	1412.5	1125.0	998.5
Ppm1j	4.0	12.0	10.0	3.0	8.0	0.0	6.0	3.0	6.0	0.0	9.0
Ppm1k	521.0	298.0	629.0	1205.0	539.0	729.0	707.0	791.0	775.0	653.0	818.0
Ppm1l	80.0	92.0	95.0	74.0	67.0	31.0	42.0	125.0	178.0	181.0	142.0
Ppm1m	0.0	0.0	19.0	0.0	21.5	0.0	0.5	0.0	0.5	0.0	0.0
Ppm1n	0.0	9.0	12.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
Ppme1	491.0	327.0	1912.0	937.0	1843.0	901.0	869.0	730.0	534.0	478.0	438.0
Ppox	428.0	339.0	1352.0	1046.0	1661.0	1196.0	696.0	984.0	959.0	782.0	1195.0
Ppp1ca	3705.0	2898.0	19713.0	17796.0	16083.0	14174.0	12919.0	8140.0	9544.0	6083.0	6647.0
Ppp1cb	10699.0	12519.0	7596.0	9185.0	9985.0	6982.0	5458.0	6021.0	7292.0	6873.0	6526.0
Ppp1cc	78.0	69.0	330.0	84.0	389.0	74.0	73.0	121.0	112.0	104.0	124.0
Ppp1r10	559.0	186.0	1781.0	894.0	1934.0	905.0	904.0	842.0	929.0	794.0	666.0
Ppp1r11	1162.0	1393.0	1948.0	2629.0	1298.0	1509.0	2083.0	1631.0	1618.0	1300.0	1250.0
Ppp1r12a	1171.0	514.0	1785.0	1761.0	2531.0	1806.0	1605.0	1776.0	1709.0	2162.0	1579.0
Ppp1r12b	19.0	9.5	24.0	22.0	53.5	31.0	53.0	47.0	55.0	47.5	66.5
Ppp1r12c	794.0	415.0	3525.0	545.0	4362.0	588.0	848.0	1138.0	1092.0	1284.0	1370.0
Ppp1r13b	708.0	235.0	1947.0	739.0	775.0	189.0	556.0	1133.0	1099.0	931.0	1129.0
Ppp1r13l	62.0	9.0	207.0	66.0	202.0	22.0	47.0	73.0	79.0	66.0	98.0
Ppp1r14a	2.0	3.0	22.0	4.0	2.0	1.0	3.0	5.0	2.0	2.0	8.0
Ppp1r14b	365.0	305.0	1119.0	171.0	899.0	86.0	218.0	224.0	316.0	235.0	220.0
Ppp1r14c	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ppp1r14d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ppp1r15a	123.0	28.0	333.0	259.0	277.0	156.0	177.0	216.0	296.0	274.0	226.0
Ppp1r15b	1169.0	810.0	4776.0	1620.0	6088.0	1798.0	1600.0	1274.0	1594.0	1119.0	991.0
Ppp1r16a	233.0	58.0	701.0	220.0	656.0	175.0	257.0	233.0	304.0	225.0	199.0
Ppp1r16b	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0
Ppp1r17	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ppp1r18	4.0	2.6667	36.3333	6.3333	36.6667	3.3333	3.6667	5.0	3.0	3.6667	2.3333
Ppp1r1a	2.0	3.0	3.0	5.0	4.0	1.0	5.0	0.0	0.0	3.0	22.0
Ppp1r1b	21.0	0.0	3.0	0.0	0.0	1.0	0.0	1.0	0.0	4.0	1.0
Ppp1r1c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ppp1r2	334.0	478.0	714.0	249.0	714.0	173.0	228.0	271.0	295.0	312.0	386.0
Ppp1r2-ps3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ppp1r2-ps7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ppp1r2-ps9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ppp1r21	844.0	602.0	2759.0	1166.0	3889.0	1674.0	1150.0	571.0	635.0	487.0	418.0
Ppp1r26	200.0	74.0	469.0	156.0	297.0	82.0	109.0	218.0	209.0	183.0	256.0
Ppp1r27	11.0	7.0	2.0	5.0	4.0	9.0	1.0	7.0	1.0	1.0	5.0
Ppp1r32	4.0	0.0	1.0	0.0	3.0	0.0	1.0	2.0	1.0	6.0	6.0
Ppp1r35	406.0	837.0	1107.0	118.0	1079.0	71.0	118.0	201.0	188.0	169.0	182.0
Ppp1r36	0.0	0.0	4.0	1.0	0.0	0.0	2.0	14.0	10.0	8.0	13.0
Ppp1r37	199.0	21.0	1597.0	326.0	1707.0	221.0	290.0	393.0	352.0	371.0	270.0
Ppp1r3a	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
Ppp1r3b	488.0	210.0	1127.0	525.0	586.0	347.0	305.0	253.0	347.0	371.0	279.0
Ppp1r3c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ppp1r3d	36.0	29.0	162.0	28.0	184.0	39.0	33.0	90.0	103.0	122.0	50.0
Ppp1r3e	4.0	3.0	59.0	2.0	247.0	2.0	4.0	6.0	7.0	6.0	3.0
Ppp1r3f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ppp1r3g	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ppp1r42	0.0	0.0	0.0	0.5	7.5	9.5	1.5	0.0	0.5	0.0	1.0
Ppp1r7	891.0	443.0	3047.0	2305.0	2212.0	1946.0	1801.0	1194.0	1475.0	1190.0	749.0
Ppp1r8	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ppp1r9a	611.0	170.0	688.0	568.0	152.0	71.0	293.0	1370.0	1105.0	1391.0	1919.0
Ppp1r9b	1764.0	663.0	7336.0	1872.0	6724.0	1171.0	1745.0	2683.0	2730.0	3177.0	2397.0
Ppp2ca	3075.0	3167.0	10184.0	2825.0	8415.0	1667.0	2535.0	2824.0	2864.0	2515.0	1812.0
Ppp2cb	774.0	515.0	2912.0	717.0	3408.0	670.0	741.0	885.0	1008.0	984.0	734.0
Ppp2r1a	2789.0	1551.0	9339.0	6659.0	6979.0	5624.0	4902.0	3533.0	3651.0	2747.0	2114.0
Ppp2r1b	293.3333	163.6667	552.0	433.6667	426.0	403.6667	362.6667	227.0	250.0	215.6667	167.6667
Ppp2r2a	523.5	361.0	691.5	455.0	426.0	261.5	492.0	536.5	490.0	600.5	497.0
Ppp2r2b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ppp2r2c	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ppp2r2cos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ppp2r2d	415.0	638.0	1249.0	599.0	1176.0	453.0	555.0	606.0	590.0	745.0	512.0
Ppp2r3a	38.0	14.5	64.5	51.5	52.0	20.5	45.5	62.0	54.5	96.0	94.5
Ppp2r3c	349.0	573.0	1179.0	860.0	919.0	646.0	570.0	411.0	476.0	432.0	479.0
Ppp2r3d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ppp2r5a	119.0	53.0	1538.0	440.0	2694.0	511.0	334.0	302.0	418.0	360.0	310.0
Ppp2r5b	87.0	49.0	318.0	69.0	415.0	46.0	53.0	127.0	65.0	51.0	73.0
Ppp2r5c	2.75	2.75	31.25	9.75	32.75	11.5	5.75	2.5	3.0	2.5	3.75
Ppp2r5d	442.0	111.0	2988.0	1087.0	3107.0	749.0	798.0	649.0	763.0	547.0	399.0
Ppp2r5e	954.0	497.0	2486.0	1065.0	2224.0	692.0	892.0	903.0	964.0	1069.0	767.0
Ppp3ca	0.0	0.0	0.0	0.0	1.0	0.5	0.5	0.0	0.0	0.5	2.5
Ppp3cb	1657.0	1013.0	3456.0	1696.0	3394.0	1020.0	1562.0	1950.0	1867.0	1889.0	1921.0
Ppp3cc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ppp3r1	1365.0	1315.0	4012.0	1179.0	3957.0	804.0	1048.0	1128.0	1164.0	1094.0	1153.0
Ppp3r2	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	7.0	0.0
Ppp4c	4126.0	4999.0	5980.0	3416.0	5194.0	2234.0	2756.0	2900.0	2976.0	2503.0	2391.0
Ppp4r1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ppp4r1l-ps	117.0	33.0	228.0	150.0	276.0	138.0	122.0	266.0	216.0	335.0	392.0
Ppp4r2	419.0	500.0	948.0	505.0	820.0	317.0	405.0	379.0	360.0	440.0	328.0
Ppp4r3a	0.0	0.0	0.0	0.0	0.0	1.5	1.0	0.5	0.5	0.5	0.5
Ppp4r3b	2681.0	1469.0	4284.0	4679.0	4443.0	4427.0	3840.0	3011.0	3098.0	3153.0	2704.0
Ppp4r4	18.0	0.0	8.0	1.0	5.0	7.0	0.0	10.0	1.0	4.0	11.0
Ppp5c	1086.0	659.0	4612.0	2641.0	3563.0	2139.0	2511.0	1401.0	1754.0	1424.0	1303.0
Ppp6c	689.0	844.0	1852.0	2102.0	1782.0	2063.0	1347.0	1030.0	1096.0	678.0	925.0
Ppp6r1	1801.0	984.0	10708.0	894.0	15184.0	604.0	812.0	1371.0	1308.0	1483.0	1464.0
Ppp6r2	23.0	11.5	292.0	55.0	215.0	28.0	47.0	64.0	55.0	68.5	57.0
Ppp6r3	4.0	0.0	12.6667	5.3333	15.6667	8.3333	6.0	12.6667	9.6667	10.3333	14.6667
