tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
10090	Mus musculus	16008	0	live	Igfbp2	AI255832, IBP-2, Igfbp-2, mIGFBP-2	insulin-like growth factor binding protein 2	insulin-like growth factor-binding protein 2|IGF-binding protein 2	1 36.94 cM	1	NC_000067.6	72824480	72852474	plus	5		
10090	Mus musculus	22778	0	live	Ikzf1	5832432G11Rik, Ikaros, LyF-1, Zfpn1a1, Znfn1a1, hlk-1, mKIAA4227	IKAROS family zinc finger 1	DNA-binding protein Ikaros|ikaros family zinc finger protein 1|lymphoid transcription factor LyF-1|zinc finger protein, subfamily 1A, 1 (Ikaros)	11 7.02 cM	11	NC_000077.6	11684962	11772930	plus	13		
10090	Mus musculus	16159	0	live	Il12a	IL-12p35, Il-12a, Ll12a, p35	interleukin 12a	interleukin-12 subunit alpha|CLMF p35|IL-12 p35 subunit|IL-12 subunit p35|cytotoxic lymphocyte maturation factor 35 kDa subunit|interleukin 12a p35 subunit|interleukin-12 p35 subunit	3 31.92 cM	3	NC_000069.6	68690644	68698550	plus	9		
10090	Mus musculus	16168	0	live	Il15	AI503618, IL-15	interleukin 15	interleukin-15	8 39.33 cM	8	NC_000074.6	82331624	82403252	minus	12		
10090	Mus musculus	16175	0	live	Il1a	Il-1a	interleukin 1 alpha	interleukin-1 alpha|IL-1 alpha	2 62.9 cM	2	NC_000068.7	129299609	129310186	minus	8		
10090	Mus musculus	60505	0	live	Il21	IL-21	interleukin 21	interleukin-21	3 B	3	NC_000069.6	37222759	37232636	minus	4		
10090	Mus musculus	16184	0	live	Il2ra	CD25, Il2r, Ly-43	interleukin 2 receptor, alpha chain	interleukin-2 receptor subunit alpha|IL-2 receptor subunit alpha|IL-2-RA|IL-2R alpha chain|IL-2R subunit alpha|IL2-RA|p55 chain	2 8.91 cM	2	NC_000068.7	11642792	11693194	plus	8		
10090	Mus musculus	16187	0	live	Il3	BPA, Csfmu, HCGF, Il-3, MCGF, PSF	interleukin 3	interleukin-3|P-cell-stimulating factor|hematopoietic growth factor|mast cell growth factor|multipotential colony-stimulating factor	11 32.13 cM	11	NC_000077.6	54265085	54267279	minus	5		
10090	Mus musculus	16193	0	live	Il6	Il-6	interleukin 6	interleukin-6|B-cell hybridoma growth factor|interleukin HP-1	5 15.7 cM	5	NC_000071.6	30013114	30019975	plus	5		
10090	Mus musculus	16195	0	live	Il6st	5133400A03Rik, AA389424, BB405851, CD130, D13Ertd699e, gp130	interleukin 6 signal transducer	interleukin-6 receptor subunit beta|IL-6 receptor subunit beta|IL-6R subunit beta|IL-6R-beta|IL-6RB|membrane glycoprotein 130|oncostatin-M receptor subunit alpha	13 63.73 cM	13	NC_000079.6	112464070	112506860	plus	17		
10090	Mus musculus	16197	0	live	Il7r	CD127, IL-7Ralpha	interleukin 7 receptor	interleukin-7 receptor subunit alpha|IL-7 receptor alpha chain|IL-7 receptor subunit alpha|IL-7R subunit alpha|IL-7R-alpha|IL-7RA|interleukin 7 receptor alpha chain	15 4.16 cM	15	NC_000081.6	9506159	9529941	minus	8		
10090	Mus musculus	106347	0	live	Ildr1	AU041483, AU044638	immunoglobulin-like domain containing receptor 1	immunoglobulin-like domain-containing receptor 1	16 B3	16	NC_000082.6	36693978	36726804	plus	9		
10090	Mus musculus	226180	0	live	Ina	AV028420, NF-66, NF66, alpha-Inx	internexin neuronal intermediate filament protein, alpha	alpha-internexin|66 kDa neurofilament protein|neurofilament-66	19 C3	19	NC_000085.6	47014681	47025327	plus	3		
10090	Mus musculus	103844	0	live	Inca1	AI842396	inhibitor of CDK, cyclin A1 interacting protein 1	protein INCA1|inhibitor of CDK interacting with cyclin A1	11 B3	11	NC_000077.6	70688361	70700285	minus	8		
10090	Mus musculus	16331	0	live	Inpp5d	SHIP, SHIP-1, SHIP1, SIP-145, p150Ship, s-SHIP	inositol polyphosphate-5-phosphatase D	phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1|SH2 domain-containing inositol 5'-phosphatase 1|SH2 domain-containing inositol phosphatase 1|SH2-containing inositol phosphatase SHIP|Src homology 2 domain-containing inositol-5-phosphatase|inositol polyphosphate-5-phosphatase, 145 kDa|phosphatidylinositol-4,5-bisphosphate 5-phosphatase	1 44.44 cM	1	NC_000067.6	87620312	87720510	plus	29		
10090	Mus musculus	16364	0	live	Irf4	AI385587, IRF-4, LSIRF, NF-EM5, Spip	interferon regulatory factor 4	interferon regulatory factor 4|PU.1 interaction partner|Sfpi1/PU.1 interaction partner|lymphocyte-specific interferon regulatory factor|transcriptional activator PIP	13 A3.2	13	NC_000079.6	30749233	30766981	plus	9		
10090	Mus musculus	15900	0	live	Irf8	AI893568, ICSBP, IRF-8, Icsbp1, Myls	interferon regulatory factor 8	interferon regulatory factor 8|interferon consensus sequence binding protein 1|interferon consensus sequence-binding protein	8 70.05 cM	8	NC_000074.6	120736358	120756694	plus	10		
10090	Mus musculus	57444	0	live	Isg20	1600023I01Rik, 2010107M23Rik, 20kDa, DnaQL, HEM45	interferon-stimulated protein	interferon-stimulated gene 20 kDa protein|interferon stimulated exonuclease|promyelocytic leukemia nuclear body-associated protein ISG20	7 D2	7	NC_000073.6	78913396	78920396	plus	6		
10090	Mus musculus	16399	0	live	Itga2b	AI172977, CD41, CD41B, GpIIb, alphaIIb	integrin alpha 2b	integrin alpha-IIb|GP IIb|GPalpha IIb|alpha IIb|platelet glycoprotein IIb of IIb/II Ia complex|platelet membrane glycoprotein IIb	11 66.29 cM	11	NC_000077.6	102453297	102469883	minus	30		
10090	Mus musculus	16451	0	live	Jak1	AA960307, BAP004, C130039L05Rik	Janus kinase 1	tyrosine-protein kinase JAK1|JAK-1	4 46.19 cM	4	NC_000070.6	101151974	101265282	minus	28		
10090	Mus musculus	16452	0	live	Jak2	Fd17	Janus kinase 2	tyrosine-protein kinase JAK2|JAK-2	19 23.73 cM	19	NC_000085.6	29251803	29313095	plus	28		
10090	Mus musculus	16453	0	live	Jak3	fae, wil	Janus kinase 3	tyrosine-protein kinase JAK3	8 34.43 cM	8	NC_000074.6	71676383	71690577	plus	25		
10090	Mus musculus	16468	0	live	Jarid2	Jmj, jumonji	jumonji, AT rich interactive domain 2	protein Jumonji|jumonji/ARID domain-containing protein 2	13 21.66 cM	13	NC_000079.6	44730774	44921643	plus	21		
10090	Mus musculus	81703	0	live	Jdp2	Jundm2, Jundp2, TIF	Jun dimerization protein 2	jun dimerization protein 2|c-Jun dimerization protein 2	12 D2	12	NC_000078.6	85598656	85639878	plus	6		
10090	Mus musculus	108829	0	live	Jmjd1c	5430433L24Rik, D630035I23Rik, Jmjdic, TRIP8	jumonji domain containing 1C	probable JmjC domain-containing histone demethylation protein 2C|jumonji domain-containing protein 1C	10 B5.1	10	NC_000076.6	67096351	67256326	plus	31		
10090	Mus musculus	16480	0	live	Jup	Ctnng, D930025P04Rik, PG	junction plakoglobin	junction plakoglobin|desmoplakin III|desmoplakin-3|gamma-catenin	11 63.47 cM	11	NC_000077.6	100368856	100397839	minus	15		
10090	Mus musculus	244349	0	live	Kat6a	1500036M03, 9930021N24Rik, MOZ, Myst3, Zfp220	K(lysine) acetyltransferase 6A	histone acetyltransferase KAT6A|MOZ, YBF2/SAS3, SAS2 and TIP60 protein 3|MYST histone acetyltransferase (monocytic leukemia) 3|histone acetyltransferase MYST3|monocytic leukemia zinc finger homolog|monocytic leukemia zinc finger protein|zinc finger protein 220	8 A2	8	NC_000074.6	22859442	22943259	plus	19		
10090	Mus musculus	54169	0	live	Kat6b	AI507552, B130044K16Rik, MYST-4, Morf, Myst4, mKIAA0383, qkf, querkopf	K(lysine) acetyltransferase 6B	histone acetyltransferase KAT6B|MOZ, YBF2/SAS3, SAS2 and TIP60 protein 4|MYST histone acetyltransferase monocytic leukemia 4|histone acetyltransferase MYST4|histone acetyltransferase querkopf|monocytic leukemia|protein querkopf	14 A3	14	NC_000080.6	21499216	21672478	plus	22		
10090	Mus musculus	666267	0	live	Kat6b-ps1	EG666267, Gm8014	K(lysine) acetyltransferase 6B, pseudogene 1	MYST histone acetyltransferase monocytic leukemia 4 pseudogene	7 A1	7	NC_000073.6	13653986	13657625	plus	0		
10090	Mus musculus	100418167	0	live	Kat6b-ps2	Gm19049	k(lysine) acetyltransferase 6B, pseudogene 2	MYST histone acetyltransferase monocytic leukemia 4 pseudogene	7 A1	7	NC_000073.6	13813247	13815037	minus	0		
10090	Mus musculus	99982	0	live	Kdm1a	1810043O07Rik, AA408884, Aof2, D4Ertd478e, Kdm1, Lsd1, mKIAA0601	lysine (K)-specific demethylase 1A	lysine-specific histone demethylase 1A|BRAF35-HDAC complex protein BHC110|amine oxidase (flavin containing) domain 2|flavin-containing amine oxidase domain-containing protein 2|lysine (K)-specific demethylase 1|lysine-specific histone demethylase 1	4 68.8 cM	4	NC_000070.6	136550533	136602787	minus	21		
10090	Mus musculus	30841	0	live	Kdm2b	Cxxc2, Fbl10, Fbxl10, Jhdm1b, PCCX2	lysine (K)-specific demethylase 2B	lysine-specific demethylase 2B|F-box and leucine-rich repeat protein 10|F-box protein FBL10|F-box protein containing leucine repeats 10|F-box/LRR-repeat protein 10|[Histone-H3]-lysine-36 demethylase 1B|jmjC domain-containing histone demethylation protein 1B	5 F	5	NC_000071.6	122870664	122989270	minus	29		
10090	Mus musculus	104263	0	live	Kdm3a	1700105C21Rik, C230043E16Rik, JHDM2a, Jmjd1, Jmjd1a, KDM2A, TGSA, Tsga	lysine (K)-specific demethylase 3A	lysine-specific demethylase 3A|jmjC domain-containing histone demethylation protein 2A|jumonji domain-containing protein 1A|testis specific gene A	6 C1	6	NC_000072.6	71588970	71632990	minus	29		
10090	Mus musculus	214899	0	live	Kdm5a	AA409370, C76986, Jarid1a, RBP2, Rbbp2	lysine (K)-specific demethylase 5A	lysine-specific demethylase 5A|RBBP-2|histone demethylase JARID1A|jumonji, AT rich interactive domain 1A (Rbp2 like)|jumonji/ARID domain-containing protein 1A|retinoblastoma binding protein 2	6 56.95 cM	6	NC_000072.6	120364099	120444574	plus	29		
10090	Mus musculus	75605	0	live	Kdm5b	2010009J12Rik, 2210016I17Rik, AW556288, D1Ertd202e, Jarid1b, PLU-1, PUT1, Plu1, RBBP2H1A, Rb-Bp2, mKIAA4034	lysine (K)-specific demethylase 5B	lysine-specific demethylase 5B|histone demethylase JARID1B|jumonji, AT rich interactive domain 1B (Rbp2 like)|jumonji/ARID domain-containing protein 1B|putative DNA/chromatin binding motif 1	1 58.24 cM	1	NC_000067.6	134560178	134632878	plus	31		
10090	Mus musculus	22289	0	live	Kdm6a	Utx	lysine (K)-specific demethylase 6A	lysine-specific demethylase 6A|histone demethylase UTX|ubiquitously transcribed TPR protein on the X chromosome|ubiquitously transcribed X chromosome tetratricopeptide repeat protein|ubiquitously transcribed tetratricopeptide repeat gene, X chromosome	X 13.45 cM	X	NC_000086.7	18160862	18279936	plus	30		
10090	Mus musculus	16590	0	live	Kit	Bs, CD117, Fdc, Gsfsco1, Gsfsco5, Gsfsow3, SCO1, SCO5, SOW3, Ssm, Tr-kit, W, c-KIT	KIT proto-oncogene receptor tyrosine kinase	mast/stem cell growth factor receptor Kit|Dominant white spotting|SCFR|Steel Factor Receptor|belly-spot|c-kit proto-oncogene protein|dominant spotting|kit oncogene|proto-oncogene c-Kit|proto-oncogene tyrosine-protein kinase Kit|spotted sterile male|tyrosine-protein kinase Kit	5 39.55 cM	5	NC_000071.6	75574987	75656722	plus	22		
10090	Mus musculus	16599	0	live	Klf3	9930027G08Rik, AL024007, Bklf, Tef-2	Kruppel-like factor 3 (basic)	Krueppel-like factor 3|CACCC-box-binding protein BKLF|basic krueppel-like factor	5 C3.1	5	NC_000071.6	64803316	64832072	plus	8		
10090	Mus musculus	16600	0	live	Klf4	EZF, Gklf, Zie	Kruppel-like factor 4 (gut)	Krueppel-like factor 4|Kruppel-like factor 4 (Gut enriched kruppel-like factor) (Epithelial zinc-finger protein EZF)|epithelial zinc finger protein EZF|gut-enriched krueppel-like factor	4 29.76 cM	4	NC_000070.6	55527137	55532475	minus	5		
10090	Mus musculus	12224	0	live	Klf5	4930520J07Rik, Bteb2, CKLF, IKLF	Kruppel-like factor 5	Krueppel-like factor 5|BTE-binding protein 2|basic transcription element-binding protein 2|intestinal-enriched krueppel-like factor|transcription factor BTEB2	14 E2.2	14	NC_000080.6	99298691	99313412	plus	4		
10090	Mus musculus	17055	0	live	Klra	Ly-49, Ly49	killer cell lectin-like receptor, subfamily A	lymphocyte antigen 49 complex		6							
10090	Mus musculus	50928	0	live	Klrg1	2F1-Ag, MAFA, MAFA-L	killer cell lectin-like receptor subfamily G, member 1	killer cell lectin-like receptor subfamily G member 1|mast cell function-associated antigen 2F1	6 57.52 cM	6	NC_000072.6	122270596	122282833	minus	5		
10090	Mus musculus	27007	0	live	Klrk1	D6H12S2489E, NKG2-D, Nkg2d	killer cell lectin-like receptor subfamily K, member 1	NKG2-D type II integral membrane protein|NK cell receptor D|NKG2-D-activating NK receptor|natural killer cell group 2D	6 63.44 cM	6	NC_000072.6	129610323	129623903	minus	9		
10090	Mus musculus	214162	0	live	Kmt2a	6430520K01, ALL-1, All1, Cxxc7, HRX, HTRX1, Mll, Mll1, mKIAA4050	lysine (K)-specific methyltransferase 2A	histone-lysine N-methyltransferase 2A|histone-lysine N-methyltransferase MLL|myeloid/lymphoid or mixed-lineage leukemia protein 1|trithorax Drosophila|zinc finger protein HRX	9 24.84 cM	9	NC_000075.6	44803355	44881352	minus	37		
10090	Mus musculus	75410	0	live	Kmt2b	2610014H22Rik, Mll2, Wbp7, mKIAA0304	lysine (K)-specific methyltransferase 2B	histone-lysine N-methyltransferase 2B|WBP-7|WW domain binding protein 7|histone-lysine N-methyltransferase MLL4|lysine N-methyltransferase 2B|mixed lineage leukemia 2|myeloid/lymphoid or mixed-lineage leukemia protein 4 homolog|trithorax homolog 2	7 B1	7	NC_000073.6	30568855	30589056	minus	37		
10090	Mus musculus	231051	0	live	Kmt2c	E330008K23Rik, HALR, Mll3	lysine (K)-specific methyltransferase 2C	histone-lysine N-methyltransferase 2C|histone-lysine N-methyltransferase MLL3|myeloid/lymphoid or mixed-lineage leukemia protein 3 homolog	5 A3-B1	5	NC_000071.6	25271795	25498855	minus	62		
10090	Mus musculus	381022	0	live	Kmt2d	ALR, BC032281, BC058659, C430014K11Rik, KMT2B, Mll2, Mll4	lysine (K)-specific methyltransferase 2D	histone-lysine N-methyltransferase 2D|ALL1-related protein|histone-lysine N-methyltransferase MLL2|lysine N-methyltransferase 2B|lysine N-methyltransferase 2D|myeloid/lymphoid or mixed-lineage leukemia 2|myeloid/lymphoid or mixed-lineage leukemia protein 2	15 F1	15	NC_000081.6	98831669	98874077	minus	57		
10090	Mus musculus	69188	0	live	Kmt2e	1810033J14Rik, 9530077A04Rik, D230038D11Rik, Mll5, NKp44L	lysine (K)-specific methyltransferase 2E	inactive histone-lysine N-methyltransferase 2E|histone-lysine N-methyltransferase MLL5|myeloid/lymphoid or mixed-lineage leukemia protein 5 homolog	5 A3	5	NC_000071.6	23433036	23504235	plus	28		
10090	Mus musculus	16653	0	live	Kras	AI929937, K-Ras, K-Ras 2, K-ras, Ki-ras-2, Kras2, c-K-ras, c-Ki-ras, p21B, ras, Kras	Kirsten rat sarcoma viral oncogene homolog	GTPase KRas|Kirsten rat sarcoma oncogene 2, expressed|p21 protein|v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog	6 77.37 cM	6	NC_000072.6	145216699	145250420	minus	7		
10090	Mus musculus	16768	0	live	Lag3	CD223, LAG-3, Ly66	lymphocyte-activation gene 3	lymphocyte activation gene 3 protein|activation-induced cytidine deaminase-linked autoimmunity protein|aida	6 F2	6	NC_000072.6	124904359	124912434	minus	8		
10090	Mus musculus	16792	0	live	Laptm5	E3, Stra13	lysosomal-associated protein transmembrane 5	lysosomal-associated transmembrane protein 5|lysosomal-associated multitransmembrane protein 5|retinoic acid-inducible E3 protein	4 D2.2	4	NC_000070.6	130912890	130936148	plus	9		
10090	Mus musculus	16819	0	live	Lcn2	24p3, AW212229, NRL, Sip24	lipocalin 2	neutrophil gelatinase-associated lipocalin|SV-40-induced 24P3 protein|neu-related lipocalin|oncogene 24p3|p25|secreted inducible protein 24|siderocalin LCN2	2 22.09 cM	2	NC_000068.7	32384637	32387739	minus	6		
10090	Mus musculus	16842	0	live	Lef1	3000002B05, AI451430, Lef-1	lymphoid enhancer binding factor 1	lymphoid enhancer-binding factor 1	3 60.78 cM	3	NC_000069.6	131110277	131224357	plus	14		
10090	Mus musculus	16847	0	live	Lepr	LEPROTb, Modb1, OB-RGRP, Obr, db, diabetes, obese-like, obl, Lepr	leptin receptor	leptin receptor|B219|LEP-R|OB receptor|leptin receptor gene-related protein	4 46.96 cM	4	NC_000070.6	101717137	101815352	plus	21		
10090	Mus musculus	16854	0	live	Lgals3	GBP, L-34, Mac-2, gal3	lectin, galactose binding, soluble 3	galectin-3|35 kDa lectin|CBP 35|L-34 galactoside-binding lectin|carbohydrate-binding protein 35|gal-3|galactose-specific lectin 3|igE-binding protein|laminin-binding protein|lectin L-29|mac-2 antigen	14 C1	14	NC_000080.6	47373860	47386167	plus	6		
10090	Mus musculus	16857	0	live	Lgals6	galectin-6	lectin, galactose binding, soluble 6	galectin-6|gal-6	7	7							
10090	Mus musculus	19141	0	live	Lgmn	AEP, AI746452, AU022324, Prsc1	legumain	legumain|asparaginyl endopeptidase|preprolegumain|protease, cysteine, 1	12 E	12	NC_000078.6	102394082	102439813	minus	15		
10090	Mus musculus	16870	0	live	Lhx2	LH2A, Lh-2, Lim2, ap, apterous	LIM homeobox protein 2	LIM/homeobox protein Lhx2|LIM homeo box protein 2|homeobox protein LH-2	2 B	2	NC_000068.7	38339271	38369737	plus	8		
10090	Mus musculus	16878	0	live	Lif		leukemia inhibitory factor	leukemia inhibitory factor|d factor|differentiation-stimulating factor|myeloid leukaemia inhibitory factor	11 2.94 cM	11	NC_000077.6	4257568	4272514	plus	6		
10090	Mus musculus	16880	0	live	Lifr	A230075M04Rik, AW061234, LIF	LIF receptor alpha	leukemia inhibitory factor receptor|D-factor/LIF receptor|LIF receptor|LIF-R|leukemia inhibitory factor receptor alpha chain|soluble differentiation-stimulating factor receptor	15 3.46 cM	15	NC_000081.6	7090610	7197489	plus	25		
10090	Mus musculus	16909	0	live	Lmo2	Rbtn-2, Rbtn2, Rhom-2, Ttg2	LIM domain only 2	rhombotin-2|LIM domain only protein 2|LIM only 2|LMO-2|T-cell translocation protein 2|cysteine-rich protein TTG-2	2 54.46 cM	2	NC_000068.7	103957903	103981878	plus	8		
10090	Mus musculus	100503609	0	live	Lnp1	Gm19797	leukemia NUP98 fusion partner 1	leukemia NUP98 fusion partner 1	16 34.22 cM	16	NC_000082.6	56914100	56928188	minus	4		
10090	Mus musculus	67527	0	live	LOC67527		murine leukemia retrovirus	gag protein	18 B1	18							
10090	Mus musculus	79235	0	live	Lrat	1300010A18Rik, AI449251	lecithin-retinol acyltransferase (phosphatidylcholine-retinol-O-acyltransferase)	lecithin retinol acyltransferase|phosphatidylcholine--retinol O-acyltransferase	3 E3	3	NC_000069.6	82892582	82903974	minus	2		
10090	Mus musculus	80877	0	live	Lrba	C80285, D3Ertd775e, Lab300, Lba	LPS-responsive beige-like anchor	lipopolysaccharide-responsive and beige-like anchor protein|beige-like protein	3 F1	3	NC_000069.6	86223456	86782694	plus	59		
10090	Mus musculus	74249	0	live	Lrrc2	2400002D05Rik, 4933431K03Rik	leucine rich repeat containing 2	leucine-rich repeat-containing protein 2	9 F2	9	NC_000075.6	110951545	110984066	plus	10		
10090	Mus musculus	16995	0	live	Ltb4r1	BLT1, BLTR, Ltb4r, mBLTR	leukotriene B4 receptor 1	leukotriene B4 receptor 1|LTB4 receptor|LTB4-R 1|LTB4-R1	14 28.19 cM	14	NC_000080.6	55764160	55768494	plus	2		
10090	Mus musculus	110879	0	live	Ltrm1	Ltrm-1	LTR mink cell focus forming murine leukemia viral locus 1			12							
10090	Mus musculus	110882	0	live	Ltrm2	Ltrm-2	LTR mink cell focus forming murine leukemia viral locus 2			16							
10090	Mus musculus	110873	0	live	Ltrm3	Ltrm-3	LTR mink cell focus forming murine leukemia viral locus 3			5							
10090	Mus musculus	110874	0	live	Ltrm4	Ltrm-4	LTR mink cell focus forming murine leukemia viral locus 4			13							
10090	Mus musculus	108076	0	live	Ltrm5	Ltrm-5	LTR mink cell focus forming murine leukemia viral locus 5										
10090	Mus musculus	116902	0	live	Lvif		leukemia virus inactivating factor			10							
10090	Mus musculus	17095	0	live	Lyl1	Lyl-1, bHLHa18	lymphoblastomic leukemia 1	protein lyl-1|lymphoblastic leukemia-derived sequence 1	8 41.02 cM	8	NC_000074.6	84701423	84704716	plus	5		
10090	Mus musculus	17096	0	live	Lyn	AA407514, Hck-2, p53Lyn, p56Lyn	LYN proto-oncogene, Src family tyrosine kinase	tyrosine-protein kinase Lyn|V-yes-1 Yamaguchi sarcoma viral related oncogene homolog|Yamaguchi sarcoma viral (v-yes-1) oncogene homolog	4 2.05 cM	4	NC_000070.6	3678068	3791612	plus	13		
10090	Mus musculus	26395	0	live	Map2k1	MAPKK1, MEKK1, Mek1, Prkmk1	mitogen-activated protein kinase kinase 1	dual specificity mitogen-activated protein kinase kinase 1|ERK activator kinase 1|MAP kinase kinase 1|MAPK/ERK kinase 1|protein kinase, mitogen activated, kinase 1, p45	9 34.55 cM	9	NC_000075.6	64185769	64253605	minus	12		
10090	Mus musculus	26400	0	live	Map2k7	5930412N11Rik, JNKK 2, Jnkk2, MAPKK 7, MEK 7, Mapkk7, Mek7, Mkk7, Prkmk7, sek2	mitogen-activated protein kinase kinase 7	dual specificity mitogen-activated protein kinase kinase 7|JNK kinase 2|JNK-activating kinase 2|MAP kinase kinase 7|MAPK/ERK kinase 7|c-Jun N-terminal kinase kinase 2|map2k7|protein kinase, mitogen activated, kinase 7	8 A1.1	8	NC_000074.6	4238740	4247897	plus	14		
